dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
german,lr,reweighing,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.825503355704698,-0.16309291747888233,-0.17950693374422189,0.8013454689354967,0.002816799795255065,0.04449998959898949,0.10644993744790554,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.78}",0.6.1,1.5.2,tuned_hp
german,lr,dir,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.685,0.7864406779661017,-0.3070175438596492,-0.3359013867488444,0.631578947368421,0.026668400270864367,0.9765999857336283,2.234900020994246,24,1,3,preprocessing,3,"{""C"": 10.0, ""val_acc"": 0.735, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.69,0.7801418439716312,-0.16179337231968804,-0.12326656394453006,0.7815789473684212,0.005711400182917714,0.11259992606937885,0.25479996111243963,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8481012658227848,-0.0792722547108512,-0.11093990755007699,0.9114337568058076,0.22431840002536774,4.165849997662008,6.754399975761771,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.785}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8490566037735849,-0.026640675763482724,-0.06548536209553157,0.9702359346642468,0.20069269998930395,3.8520999951288104,7.347550010308623,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.8}",0.6.1,1.5.2,tuned_hp
german,rf,dir,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8471337579617835,-0.26185834957764775,-0.2642526964560863,0.7152949487813494,0.23346239980310202,5.149499978870153,9.29164991248399,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.795, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.675,0.7766323024054983,0.07504873294346981,0.06702619414483824,1.1013157894736842,0.2123169000260532,4.441850003786385,8.171350113116205,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.785}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8287671232876712,-0.2884990253411306,-0.16255778120184894,0.645933014354067,0.0038586000446230173,0.04820013418793678,0.14509994070976973,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.73}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.831081081081081,-0.1507472384665367,-0.071648690292758,0.8135797509039775,0.004705100087448955,0.04370009992271662,0.10914995800703764,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.74}",0.6.1,1.5.2,tuned_hp
german,lr,dir,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8333333333333334,-0.11046133853151396,-0.034668721109399114,0.8654531064503364,0.017121499869972467,0.9791499469429255,2.1946501219645143,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.715, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.68,0.7647058823529411,-0.06757634827810266,0.035439137134052334,0.8995654273297924,0.006777000147849321,0.12004992458969355,0.28354988899081945,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.73}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8327868852459016,-0.07634827810266398,0.056240369799691825,0.9090557275541796,0.19708779989741743,3.8939000805839896,7.056049886159599,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8382838283828383,-0.12897985705003245,0.056240369799691825,0.8463622291021672,0.20476090000011027,4.098900011740625,8.513449924066663,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.75}",0.6.1,1.5.2,tuned_hp
german,rf,dir,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8403908794788274,-0.1536712150747238,-0.014637904468412954,0.8221804511278196,0.2549489999655634,5.2085500210523605,11.921050027012825,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.75, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,4096,4096,4096,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.819672131147541,0.021117608836907054,0.1271186440677966,1.0257222002374358,0.20253270003013313,4.010450094938278,8.284499985165894,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.71,0.8040540540540541,0.044184535412605586,0.016178736517719616,1.057263157894737,0.005294000031426549,0.04810001701116562,0.12280000373721123,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.69,0.7919463087248322,0.09681611435997406,0.07858243451463787,1.1254736842105264,0.005598200019448996,0.04369998350739479,0.13440009206533432,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.755}",0.6.1,1.5.2,tuned_hp
german,lr,dir,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.71,0.8053691275167785,0.03183885640025985,0.007704160246533087,1.0406133443845835,0.016718400176614523,0.9960499592125416,2.4285000981763005,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.765, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.63,0.7357142857142858,0.142949967511371,0.15177195685670264,1.2124577498792855,0.012738799909129739,0.11390005238354206,0.25809998624026775,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.715,0.8143322475570033,0.07374918778427553,0.07318952234206477,1.0898298377522755,0.09219320002011955,1.9956999458372593,3.2426000107079744,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.78}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8246753246753247,0.06757634827810266,0.056240369799691825,1.0816967792615868,0.21671220008283854,4.891549935564399,7.561350124888122,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.785}",0.6.1,1.5.2,tuned_hp
german,rf,dir,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8223684210526315,-0.037686809616634176,-0.034668721109399114,0.9544383346425765,0.21821489976719022,5.162050016224384,10.088050039485097,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.77, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,8192,8192,8192,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.675,0.7840531561461794,0.1107862248213125,0.1325115562403698,1.1413178615830915,0.0992038999684155,2.12610000744462,4.215650027617812,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.78}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.78,0.8493150684931506,-0.1585445094217024,-0.13405238828967647,0.7993421052631579,0.0027507999911904335,0.043999869376420975,0.11180003639310598,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.74}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8406779661016949,0.08284600389863539,0.027734976887519247,1.109114249037227,0.0035492999013513327,0.04409998655319214,0.11530006304383278,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.745}",0.6.1,1.5.2,tuned_hp
german,lr,dir,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8395904436860068,-0.1972059779077323,-0.17950693374422189,0.754251012145749,0.029215699760243297,1.316749956458807,3.1501499470323324,24,1,3,preprocessing,3,"{""C"": 10.0, ""val_acc"": 0.745, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.675,0.7565543071161048,-0.0042235217673814995,0.0608628659476117,0.9933571793561573,0.005505099892616272,0.12560002505779266,0.30940002761781216,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.74}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8367346938775511,-0.13840155945419097,-0.12557781201849005,0.8261933904528764,0.11576960003003478,2.0750999683514237,3.2355498988181353,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.78}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8451612903225807,-0.04223521767381422,-0.0315870570107859,0.9507762211283604,0.10029130009934306,2.041050116531551,3.5911500453948975,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.77}",0.6.1,1.5.2,tuned_hp
german,rf,dir,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.785,0.8571428571428571,-0.18161143599740082,-0.12249614791987673,0.7836687306501549,0.2174545000307262,5.417849984951317,10.404399945400655,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.79, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,16384,16384,16384,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8322147651006712,-0.033138401559454134,-0.08012326656394453,0.9583843329253366,0.10879689990542829,2.114650094881654,3.6006999434903264,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.78}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8417508417508418,-0.026965562053281267,-0.034668721109399114,0.9658717105263159,0.005769400158897042,0.04419987089931965,0.11829996947199106,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.72}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8484848484848485,0.07050032488628977,0.06471494607087835,1.0913684210526315,0.0034604999236762524,0.043899985030293465,0.10459998156875372,6,0,1,preprocessing,2,"{""C"": 10.0, ""val_acc"": 0.725}",0.6.1,1.5.2,tuned_hp
german,lr,dir,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.842809364548495,-0.039311241065627,-0.04314329738058553,0.9510121457489878,0.020192799856886268,0.9651000145822763,2.4664499796926975,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.745, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.445,0.4365482233502538,-0.0594541910331384,-0.20261941448382126,0.7993421052631579,0.005952900042757392,0.12455007527023554,0.3995499573647976,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.72}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8410596026490066,-0.025341130604288442,0.0023112480739598817,0.9688995215311006,0.1097921000327915,2.0729999523609877,3.625700017437339,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.73}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8271186440677966,0.05035737491877845,0.04468412942989208,1.0657894736842106,0.09832800016738474,2.0399498753249645,3.3903500298038125,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.715}",0.6.1,1.5.2,tuned_hp
german,rf,dir,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8524590163934426,-0.011371020142949995,-0.07704160246533132,0.9862529457973291,0.23280619992874563,5.044249934144318,9.506000089459121,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.725, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,32768,32768,32768,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.655,0.7578947368421053,0.07959714100064974,0.16332819722650227,1.1121281464530892,0.10472709988243878,2.103000064380467,3.7875999696552753,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.73}",0.6.1,1.5.2,tuned_hp
