dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,lr,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.851077943615257,0.6671608598962194,-0.1827092467685832,-0.10594848039769522,0.29435631829919734,0.4031559000723064,1.585999969393015,3.5890499129891396,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8507462686567164,0.6653445711452652,-0.17856409288238512,-0.10527372927101775,0.3028693407034249,0.2529895999468863,1.7001499654725194,4.389900015667081,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,lr,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8509673852957435,0.6646766169154229,-0.1777833415266439,-0.11268343815513626,0.30100123415216506,0.41892219986766577,1.6078499611467123,3.5701999440789223,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,rf,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8405749032614704,0.6563393708293613,-0.1919907203653009,-0.08491821388669207,0.3104145067349839,2.4430030998773873,3.5974999191239476,12.71864993032068,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8405749032614704,0.6556829035339063,-0.1896724834156509,-0.07930365683726892,0.31470995045209194,2.7757172000128776,4.723650054074824,15.508699929341674,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8413488114980652,0.6580891112699547,-0.1901383932069115,-0.07997840796394629,0.31586032473694653,2.85018469998613,3.663900075480342,13.622400001622736,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8403537866224433,0.6563541170871013,-0.18994920964736964,-0.08948455290676505,0.31774713287832995,2.4106918000616133,3.5801499616354704,13.833899982273579,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,lr,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8486456605859591,0.6656898656898657,-0.19460256797039305,-0.1197981395699167,0.2741336102460476,0.3654513000510633,1.561949960887432,3.5902000963687897,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,lr,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8491984521835269,0.6655223148602256,-0.194338546849595,-0.12720784845403538,0.2697654356531526,0.3255041998345405,1.5591999981552362,3.5385499941185117,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8506357103372029,0.6679773900221184,-0.19236056168626692,-0.12121982450193958,0.27272223550690666,0.4715111998375505,1.5718499198555946,3.7828499916940928,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,lr,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.85085682697623,0.6683058765674945,-0.19052093963879818,-0.11770170351121656,0.27744046122080646,0.46524809999391437,1.5649498673155904,5.185750080272555,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
